lien;Site;Saison;date;Bulls;BullsRelative;foldOne;foldTwo;foldThree;foldFour
Garonne_2012;Garonne;2012;2012-04-28;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-04-29;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-04-30;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-01;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-02;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-03;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-04;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-05;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-06;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-07;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-08;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-09;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-10;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-11;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-12;5;0.00844594595;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-13;32;0.05405405405;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-14;20;0.03378378378;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-15;8;0.01351351351;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-16;2;0.00337837838;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-17;10;0.01689189189;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-18;11;0.01858108108;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-19;13;0.02195945946;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-20;15;0.02533783784;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-21;7;0.01182432432;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-22;3;0.00506756757;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-23;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-24;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-05-25;1;0.00168918919;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-26;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-27;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-28;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-05-29;1;0.00168918919;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-30;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-05-31;3;0.00506756757;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-01;3;0.00506756757;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-02;8;0.01351351351;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-03;10;0.01689189189;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-04;5;0.00844594595;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-05;1;0.00168918919;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-06;7;0.01182432432;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-07;13;0.02195945946;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-08;11;0.01858108108;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-09;11;0.01858108108;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-10;3;0.00506756757;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-11;1;0.00168918919;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-12;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-13;3;0.00506756757;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-14;6;0.01013513514;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-15;5;0.00844594595;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-16;6;0.01013513514;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-17;15;0.02533783784;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-18;12;0.02027027027;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-19;9;0.0152027027;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-20;5;0.00844594595;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-21;15;0.02533783784;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-06-22;10;0.01689189189;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-23;19;0.0320945946;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-24;27;0.04560810811;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-25;29;0.04898648649;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-26;30;0.05067567568;TRUE;TRUE;TRUE;FALSE
Garonne_2012;Garonne;2012;2012-06-27;34;0.05743243243;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-28;30;0.05067567568;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-29;26;0.04391891892;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-06-30;26;0.04391891892;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-07-01;6;0.01013513514;TRUE;FALSE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-07-02;6;0.01013513514;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-07-03;6;0.01013513514;TRUE;TRUE;FALSE;TRUE
Garonne_2012;Garonne;2012;2012-07-04;21;0.03547297297;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-07-05;24;0.04054054054;FALSE;TRUE;TRUE;TRUE
Garonne_2012;Garonne;2012;2012-07-06;7;0.01182432432;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-04-18;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-19;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-04-20;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-04-21;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-04-22;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-23;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-04-24;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-04-25;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-26;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-27;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-04-28;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-29;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-04-30;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-01;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-02;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-03;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-04;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-05;5;0.07142857143;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-06;10;0.1428571429;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-07;21;0.3;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-08;19;0.2714285714;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-09;5;0.07142857143;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-10;1;0.01428571429;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-11;1;0.01428571429;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-12;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-13;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-14;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-15;8;0.1142857143;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-16;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-17;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-18;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-19;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-20;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-21;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-05-22;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-23;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-24;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-25;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-26;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-27;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-28;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-29;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-05-30;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-05-31;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-01;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-02;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-03;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-04;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-05;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-06;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-07;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-08;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-09;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-10;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-11;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-12;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-13;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-14;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-15;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-16;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-17;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-18;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-19;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-20;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-21;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-22;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-23;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-24;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-06-25;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-26;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-27;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-28;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-06-29;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-06-30;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-01;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-02;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-07-03;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-04;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-05;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-07-06;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-07-07;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-07-08;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-09;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-10;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-11;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2013;Garonne;2013;2013-07-12;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-13;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-14;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-15;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2013;Garonne;2013;2013-07-16;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2013;Garonne;2013;2013-07-17;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-04-16;4;0.00407331976;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-04-17;1;0.00101832994;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-04-18;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-19;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-20;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-21;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-22;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-04-23;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-04-24;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-04-25;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-26;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-04-27;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-04-28;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-29;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-04-30;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-01;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-02;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-03;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-04;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-05;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-06;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-07;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-08;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-09;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-10;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-11;2;0.00203665988;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-12;3;0.00305498982;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-13;1;0.00101832994;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-14;8;0.00814663951;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-15;21;0.02138492872;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-16;32;0.03258655805;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-17;71;0.07230142566;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-18;78;0.07942973523;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-19;121;0.1232179226;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-20;129;0.1313645621;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-21;268;0.2729124236;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-22;57;0.05804480652;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-23;13;0.01323828921;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-24;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-25;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-26;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-27;1;0.00101832994;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-28;1;0.00101832994;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-05-29;7;0.00712830957;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-05-30;8;0.00814663951;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-05-31;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-06-01;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-02;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-03;7;0.00712830957;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-06-04;13;0.01323828921;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-05;32;0.03258655805;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-06;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-07;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-08;3;0.00305498982;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-09;3;0.00305498982;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-10;7;0.00712830957;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-11;9;0.00916496945;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-06-12;9;0.00916496945;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-06-13;26;0.02647657841;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-14;22;0.02240325866;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-15;10;0.01018329939;TRUE;TRUE;TRUE;FALSE
Garonne_2014;Garonne;2014;2014-06-16;5;0.0050916497;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-17;1;0.00101832994;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-18;5;0.0050916497;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-19;4;0.00407331976;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-20;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-21;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-22;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-23;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-24;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-25;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-26;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-27;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-28;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2014;Garonne;2014;2014-06-29;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-06-30;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-07-01;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-07-02;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2014;Garonne;2014;2014-07-03;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-12;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-04-13;16;0.00795228628;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-14;30;0.01491053678;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-04-15;39;0.01938369781;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-04-16;62;0.03081510934;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-04-17;74;0.03677932406;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-18;21;0.01043737575;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-19;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-20;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-04-21;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-22;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-23;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-04-24;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-04-25;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-26;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-27;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-04-28;0;0;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-04-29;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-04-30;0;0;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-05-01;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-02;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-03;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-04;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-05;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-06;2;0.00099403579;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-05-07;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-08;0;0;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-09;2;0.00099403579;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-10;6;0.00298210736;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-11;10;0.00497017893;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-05-12;24;0.01192842942;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-13;55;0.0273359841;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-05-14;39;0.01938369781;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-15;4;0.00198807157;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-16;0;0;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-17;3;0.00149105368;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-18;7;0.00347912525;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-19;17;0.00844930418;FALSE;TRUE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-20;34;0.01689860835;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-05-21;14;0.0069582505;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-05-22;5;0.00248508946;TRUE;FALSE;TRUE;TRUE
Garonne_2015;Garonne;2015;2015-05-23;40;0.01988071571;TRUE;TRUE;TRUE;FALSE
Garonne_2015;Garonne;2015;2015-05-24;79;0.03926441352;TRUE;TRUE;FALSE;TRUE
Garonne_2015;Garonne;2015;2015-05-25;116;0.05765407555;FALSE;TRUE;TRUE;TRUE
